periodo;nivel_general_aperturas;indice_ipim
2021-06-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;687,554842559777
2021-07-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;703,315813982951
2021-08-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;714,938992362319
2021-09-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;723,683403152359
2021-10-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;736,630543675881
2021-11-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;760,477586959722
2021-12-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;774,358732172007
2022-01-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;789,231560402632
2022-02-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;822,731389946915
2022-03-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;860,954876270738
2022-04-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;878,221855920669
2022-05-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;923,019118848262
2022-06-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;964,438253404408
2022-07-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1014,22540817983
2022-08-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1097,39853983635
2022-09-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1143,55632647982
2022-10-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1208,92058334775
2022-11-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1277,95084997229
2022-12-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1366,9719390877
2023-01-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1469,00239947834
2023-02-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1542,98373466669
2023-03-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1625,25579386549
2023-04-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1795,38134817659
2023-05-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;1930,68534921596
2023-06-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;2058,14940301141
2023-07-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;2184,49605110338
2023-08-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;2638,09014969757
2023-09-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;2965,4981669285
2023-10-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;3118,50345998849
2023-11-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;3274,02631034449
2023-12-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;6803,11202080735
2024-01-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;6849,7254736841
2024-02-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;7271,86421981853
2024-03-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;7313,90760397206
2024-04-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;7482,64492433683
2024-05-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;7720,55281298513
2024-06-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;7912,03145301326
2024-07-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;8141,25378083126
2024-08-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;8422,32556652806
2024-09-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;8478,36457408044
2024-10-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;8674,79693176059
2024-11-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;8439,27470329394
2024-12-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;8770,72392524044
2025-01-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;9079,97017684456
2025-02-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;9125,78471698056
2025-03-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;9246,35490868206
2025-04-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;9882,01320750297
2025-05-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;9964,10926508307
2025-06-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;9997,96141374184
2025-07-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;10726,9250053226
2025-08-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;10976,1320195831
2025-09-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;11618,3077144458
2025-10-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;11597,2825791283
2025-11-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;11589,2021139627
2025-12-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;11862,818058104
2026-01-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;11750,2215782236
2026-02-01;2924_maquinas_para_la_industria_extractiva_y_obras_de_construccion;11694,7381787192
2015-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;100
2016-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;105,889603602457
2016-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;108,633360420433
2016-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;105,473008029996
2016-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;109,103485328026
2016-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;116,036226410351
2016-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;115,956088969379
2016-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;118,116106082915
2016-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;118,350609181166
2016-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;118,715575033184
2016-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;118,961452034247
2016-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;119,46858921412
2016-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;119,822232503957
2017-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;119,902431336474
2017-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;122,931631773871
2017-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;125,657908207971
2017-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;125,816787113562
2017-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;127,018137483116
2017-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;127,793988411367
2017-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;133,06675940427
2017-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;133,439730635713
2017-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;135,384953386789
2017-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;137,100688183548
2017-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;138,757151444188
2017-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;139,202173057366
2018-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;141,422682077727
2018-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;143,898411183996
2018-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;147,071771551213
2018-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;148,082086525038
2018-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;152,873085464883
2018-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;166,146492484687
2018-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;177,12941621372
2018-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;178,869611861531
2018-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;201,946173191433
2018-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;207,069673730776
2018-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;208,663461990817
2018-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;209,545824921361
2019-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;211,77352224469
2019-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;215,125756545447
2019-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;220,524042000661
2019-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;224,803849007041
2019-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;231,422272637836
2019-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;239,410365018476
2019-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;244,030947132187
2019-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;272,446685887135
2019-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;296,699356366742
2019-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;303,624332747059
2019-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;325,242264980401
2019-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;326,89055997413
2020-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;336,642765923681
2020-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;342,824104009291
2020-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;352,724443932293
2020-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;354,681930674129
2020-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;372,347315663005
2020-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;398,899622953112
2020-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;413,154093944695
2020-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;426,599204693255
2020-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;436,664993201702
2020-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;496,756763297465
2020-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;523,725954316114
2020-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;537,237139493265
2021-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;571,418335087095
2021-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;602,910591537198
2021-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;616,588366919965
2021-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;673,121671028571
2021-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;693,417600785169
2021-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;724,004356030324
2021-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;752,852534950359
2021-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;769,701231568427
2021-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;794,416098423128
2021-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;832,751840168971
2021-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;867,12650570832
2021-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;889,405833651878
2022-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;914,175624893636
2022-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;945,491835297913
2022-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;989,230880048214
2022-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1044,38916136809
2022-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1086,66673964025
2022-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1163,94302833674
2022-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1273,63302869435
2022-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1431,30097299304
2022-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1507,02651597961
2022-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1618,17721235901
2022-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1708,51425537763
2022-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1798,64914094492
2023-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;1913,2502917784
2023-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;2092,1372504437
2023-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;2215,70250437235
2023-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;2408,30503779562
2023-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;2707,0140469244
2023-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;2993,9039509227
2023-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;3218,15256367361
2023-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;3919,0133429074
2023-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;4186,19565419465
2023-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;4537,14248419101
2023-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;5148,32642746901
2023-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;7445,84838333595
2024-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;8083,10266728907
2024-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;8731,04956285837
2024-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;9118,16194715829
2024-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;9283,89687428495
2024-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;9486,04687555499
2024-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;9478,5791982413
2024-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;9715,54112877494
2024-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;9962,79013177396
2024-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10310,9305136976
2024-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10330,0204366623
2024-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10502,2513732775
2024-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10548,7706688047
2025-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10574,5761740849
2025-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10651,9235868782
2025-03-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10746,7286229659
2025-04-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;10880,8742131739
2025-05-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;11021,5825499313
2025-06-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;11626,4291126204
2025-07-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;11956,1762230761
2025-08-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;12288,0244583067
2025-09-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;12744,867731474
2025-10-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;12845,4640801367
2025-11-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;12877,2457526682
2025-12-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;12994,3339092683
2026-01-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;13020,6553922098
2026-02-01;2925_maquinas_para_la_elaboracion_o_procesamiento_de_alimentos_y_bebidas;12949,3663784362
2015-12-01;2926_maquinas_para_lavaderos_industriales;100
2016-01-01;2926_maquinas_para_lavaderos_industriales;105,307719209293
2016-02-01;2926_maquinas_para_lavaderos_industriales;111,019775474199
2016-03-01;2926_maquinas_para_lavaderos_industriales;113,686111514495
2016-04-01;2926_maquinas_para_lavaderos_industriales;115,013310228012
2016-05-01;2926_maquinas_para_lavaderos_industriales;115,013310228012
2016-06-01;2926_maquinas_para_lavaderos_industriales;121,842783463555
2016-07-01;2926_maquinas_para_lavaderos_industriales;126,436075957411
2016-08-01;2926_maquinas_para_lavaderos_industriales;126,436075957411
2016-09-01;2926_maquinas_para_lavaderos_industriales;126,436075957411
2016-10-01;2926_maquinas_para_lavaderos_industriales;126,434679972687
2016-11-01;2926_maquinas_para_lavaderos_industriales;127,05508923584
2016-12-01;2926_maquinas_para_lavaderos_industriales;127,05508923584
2017-01-01;2926_maquinas_para_lavaderos_industriales;127,05508923584
2017-02-01;2926_maquinas_para_lavaderos_industriales;131,263931448614
2017-03-01;2926_maquinas_para_lavaderos_industriales;134,84373970137
2017-04-01;2926_maquinas_para_lavaderos_industriales;134,84373970137
2017-05-01;2926_maquinas_para_lavaderos_industriales;138,792765647688
2017-06-01;2926_maquinas_para_lavaderos_industriales;138,792765647688
2017-07-01;2926_maquinas_para_lavaderos_industriales;138,792765647688
2017-08-01;2926_maquinas_para_lavaderos_industriales;148,378567234019
2017-09-01;2926_maquinas_para_lavaderos_industriales;148,642028445209
2017-10-01;2926_maquinas_para_lavaderos_industriales;152,985955085104
2017-11-01;2926_maquinas_para_lavaderos_industriales;152,985955085104
2017-12-01;2926_maquinas_para_lavaderos_industriales;160,64310083891
2018-01-01;2926_maquinas_para_lavaderos_industriales;160,64310083891
2018-02-01;2926_maquinas_para_lavaderos_industriales;160,64310083891
2018-03-01;2926_maquinas_para_lavaderos_industriales;164,384599926295
2018-04-01;2926_maquinas_para_lavaderos_industriales;164,384599926295
2018-05-01;2926_maquinas_para_lavaderos_industriales;168,681940831861
2018-06-01;2926_maquinas_para_lavaderos_industriales;188,710945073694
2018-07-01;2926_maquinas_para_lavaderos_industriales;203,862810973969
2018-08-01;2926_maquinas_para_lavaderos_industriales;203,862810973969
2018-09-01;2926_maquinas_para_lavaderos_industriales;225,545906965538
2018-10-01;2926_maquinas_para_lavaderos_industriales;244,290222408915
2018-11-01;2926_maquinas_para_lavaderos_industriales;248,009855391705
2018-12-01;2926_maquinas_para_lavaderos_industriales;248,009855391705
2019-01-01;2926_maquinas_para_lavaderos_industriales;266,092195324137
2019-02-01;2926_maquinas_para_lavaderos_industriales;266,092195324137
2019-03-01;2926_maquinas_para_lavaderos_industriales;270,962575477642
2019-04-01;2926_maquinas_para_lavaderos_industriales;302,372148603432
2019-05-01;2926_maquinas_para_lavaderos_industriales;302,372148603432
2019-06-01;2926_maquinas_para_lavaderos_industriales;319,723467993852
2019-07-01;2926_maquinas_para_lavaderos_industriales;319,723467993852
2019-08-01;2926_maquinas_para_lavaderos_industriales;332,201916249096
2019-09-01;2926_maquinas_para_lavaderos_industriales;347,980852708068
2019-10-01;2926_maquinas_para_lavaderos_industriales;359,991340709029
2019-11-01;2926_maquinas_para_lavaderos_industriales;366,397735242726
2019-12-01;2926_maquinas_para_lavaderos_industriales;366,397735242726
2020-01-01;2926_maquinas_para_lavaderos_industriales;395,965424504664
2020-02-01;2926_maquinas_para_lavaderos_industriales;400,578028568926
2020-03-01;2926_maquinas_para_lavaderos_industriales;414,514350027465
2020-04-01;2926_maquinas_para_lavaderos_industriales;414,514343033077
2020-05-01;2926_maquinas_para_lavaderos_industriales;475,359853149633
2020-06-01;2926_maquinas_para_lavaderos_industriales;475,359853149633
2020-07-01;2926_maquinas_para_lavaderos_industriales;481,661971646092
2020-08-01;2926_maquinas_para_lavaderos_industriales;498,887076392695
2020-09-01;2926_maquinas_para_lavaderos_industriales;558,729582453577
2020-10-01;2926_maquinas_para_lavaderos_industriales;558,729582453577
2020-11-01;2926_maquinas_para_lavaderos_industriales;600,058757732582
2020-12-01;2926_maquinas_para_lavaderos_industriales;606,891919542972
2021-01-01;2926_maquinas_para_lavaderos_industriales;606,891919542972
2021-02-01;2926_maquinas_para_lavaderos_industriales;606,891919542972
2021-03-01;2926_maquinas_para_lavaderos_industriales;622,153773083171
2021-04-01;2926_maquinas_para_lavaderos_industriales;706,203179689483
2021-05-01;2926_maquinas_para_lavaderos_industriales;814,776640356339
2021-06-01;2926_maquinas_para_lavaderos_industriales;853,315335020008
2021-07-01;2926_maquinas_para_lavaderos_industriales;881,283422397196
2021-08-01;2926_maquinas_para_lavaderos_industriales;926,911625561517
2021-09-01;2926_maquinas_para_lavaderos_industriales;926,911625561517
2021-10-01;2926_maquinas_para_lavaderos_industriales;965,166040148991
2021-11-01;2926_maquinas_para_lavaderos_industriales;975,597591488877
2021-12-01;2926_maquinas_para_lavaderos_industriales;984,117464684591
2022-01-01;2926_maquinas_para_lavaderos_industriales;984,117464684591
2022-02-01;2926_maquinas_para_lavaderos_industriales;984,117464684591
2022-03-01;2926_maquinas_para_lavaderos_industriales;1091,48400022083
2022-04-01;2926_maquinas_para_lavaderos_industriales;1101,31061915054
2022-05-01;2926_maquinas_para_lavaderos_industriales;1171,00118237046
2022-06-01;2926_maquinas_para_lavaderos_industriales;1224,57851581035
2022-07-01;2926_maquinas_para_lavaderos_industriales;1284,67221482604
2022-08-01;2926_maquinas_para_lavaderos_industriales;1527,88709820464
2022-09-01;2926_maquinas_para_lavaderos_industriales;1560,87149811812
2022-10-01;2926_maquinas_para_lavaderos_industriales;1718,4529818937
2022-11-01;2926_maquinas_para_lavaderos_industriales;1762,32114886541
2022-12-01;2926_maquinas_para_lavaderos_industriales;1840,57615542665
2023-01-01;2926_maquinas_para_lavaderos_industriales;1932,19786306655
2023-02-01;2926_maquinas_para_lavaderos_industriales;2328,22828711359
2023-03-01;2926_maquinas_para_lavaderos_industriales;2404,98146844056
2023-04-01;2926_maquinas_para_lavaderos_industriales;2600,80228077326
2023-05-01;2926_maquinas_para_lavaderos_industriales;2889,62215303808
2023-06-01;2926_maquinas_para_lavaderos_industriales;3002,33887852508
2023-07-01;2926_maquinas_para_lavaderos_industriales;3099,33494218783
2023-08-01;2926_maquinas_para_lavaderos_industriales;3448,38174765108
2023-09-01;2926_maquinas_para_lavaderos_industriales;4347,1413815881
2023-10-01;2926_maquinas_para_lavaderos_industriales;4435,97396360086
2023-11-01;2926_maquinas_para_lavaderos_industriales;5159,37664332469
2023-12-01;2926_maquinas_para_lavaderos_industriales;7342,71518154747
2024-01-01;2926_maquinas_para_lavaderos_industriales;9348,04600923735
2024-02-01;2926_maquinas_para_lavaderos_industriales;10089,8603846844
2024-03-01;2926_maquinas_para_lavaderos_industriales;10519,7616212721
2024-04-01;2926_maquinas_para_lavaderos_industriales;11152,2375489061
2024-05-01;2926_maquinas_para_lavaderos_industriales;11094,3387624991
2024-06-01;2926_maquinas_para_lavaderos_industriales;12817,3275904563
2024-07-01;2926_maquinas_para_lavaderos_industriales;12963,2341327636
2024-08-01;2926_maquinas_para_lavaderos_industriales;13052,4227203022
2024-09-01;2926_maquinas_para_lavaderos_industriales;13130,4627343985
2024-10-01;2926_maquinas_para_lavaderos_industriales;13371,5559841954
2024-11-01;2926_maquinas_para_lavaderos_industriales;13604,093881753
2024-12-01;2926_maquinas_para_lavaderos_industriales;13743,3712986557
2025-01-01;2926_maquinas_para_lavaderos_industriales;13984,671135549
2025-02-01;2926_maquinas_para_lavaderos_industriales;17379,3557594206
2025-03-01;2926_maquinas_para_lavaderos_industriales;17500,0046240587
2025-04-01;2926_maquinas_para_lavaderos_industriales;17852,2995448362
2025-05-01;2926_maquinas_para_lavaderos_industriales;18431,5781197263
2025-06-01;2926_maquinas_para_lavaderos_industriales;19038,877552067
2025-07-01;2926_maquinas_para_lavaderos_industriales;19513,83743407
2025-08-01;2926_maquinas_para_lavaderos_industriales;19878,7843870576
2025-09-01;2926_maquinas_para_lavaderos_industriales;20761,7962611215
2025-10-01;2926_maquinas_para_lavaderos_industriales;20733,6622111287
2025-11-01;2926_maquinas_para_lavaderos_industriales;20744,887621777
2025-12-01;2926_maquinas_para_lavaderos_industriales;20846,8639594019
2026-01-01;2926_maquinas_para_lavaderos_industriales;24885,0928889685
2026-02-01;2926_maquinas_para_lavaderos_industriales;24767,3167951328
2015-12-01;2927_armas_y_municiones;100
2016-01-01;2927_armas_y_municiones;126,393823760455
2016-02-01;2927_armas_y_municiones;126,393823760455
2016-03-01;2927_armas_y_municiones;126,393823760455
2016-04-01;2927_armas_y_municiones;133,373680105117
2016-05-01;2927_armas_y_municiones;137,762245619317
2016-06-01;2927_armas_y_municiones;138,693745585363
2016-07-01;2927_armas_y_municiones;138,693745585363
2016-08-01;2927_armas_y_municiones;138,693745585363
2016-09-01;2927_armas_y_municiones;138,693745585363
2016-10-01;2927_armas_y_municiones;138,693745585363
2016-11-01;2927_armas_y_municiones;141,315265444541
2016-12-01;2927_armas_y_municiones;141,812606683798
2017-01-01;2927_armas_y_municiones;141,812606683798
2017-02-01;2927_armas_y_municiones;141,812606683798
2017-03-01;2927_armas_y_municiones;141,812606683798
2017-04-01;2927_armas_y_municiones;141,812607358896
2017-05-01;2927_armas_y_municiones;141,812607358896
